timestamp,system_id,srcaddr,dstaddr,nexthop,dPkts,dOctets,first,last,srcport,dstport,tcp_flags,protocol,tos,src_as,dst_as,src_mask,dst_mask,input,output
310115,f86f1f80e26c4808830bb0aeb720b126,3344264160,168430171,167837954,2789,3347624,-257178,310115,60162,443,0,6,0,577,65000,24,24,14,100
310119,f86f1f80e26c4808830bb0aeb720b126,168430106,1248960090,167782402,6703,8044613,310104,310104,443,57572,0,6,0,65000,46796,24,24,100,14
310122,f86f1f80e26c4808830bb0aeb720b126,168430127,1108760085,167777282,4522,5427547,310106,310106,443,65170,0,6,0,65000,25773,24,24,100,14
310128,f86f1f80e26c4808830bb0aeb720b126,168430113,1078281962,167772162,4993,5992191,310112,310112,443,63585,0,6,0,65000,13768,24,24,100,14
310132,f86f1f80e26c4808830bb0aeb720b126,2586518235,168430171,167837954,37,45287,-271629,310132,59416,443,0,6,0,44297,65000,24,24,14,100
310140,f86f1f80e26c4808830bb0aeb720b126,760580583,168430153,167837954,14,17004,-270526,310140,59967,443,0,6,0,35394,65000,24,24,14,100
310145,f86f1f80e26c4808830bb0aeb720b126,168430144,1208038219,167777282,5382,6459458,310126,310126,80,49989,0,6,0,65000,40845,24,24,100,14
310150,f86f1f80e26c4808830bb0aeb720b126,3485327163,168430113,167837954,72,86768,-265998,310150,60543,80,0,6,0,21570,65000,24,24,14,100
310154,f86f1f80e26c4808830bb0aeb720b126,3170682667,168430102,167837954,54,65343,-253101,310154,63936,443,0,6,0,15994,65000,24,24,14,100
310161,f86f1f80e26c4808830bb0aeb720b126,1293222884,168430143,167837954,9,11914,-296450,310161,53333,80,0,6,0,31334,65000,24,24,14,100
310164,f86f1f80e26c4808830bb0aeb720b126,168430142,1387381171,167774722,60,72187,310149,310149,22,53860,0,6,0,65000,20804,24,24,100,14
310169,f86f1f80e26c4808830bb0aeb720b126,168430143,3040874769,167779842,9,11880,310149,310149,80,55091,0,6,0,65000,6147,24,24,100,14
310171,f86f1f80e26c4808830bb0aeb720b126,95581744,168430132,167837954,49,59886,-301099,310171,60306,22,0,6,0,59554,65000,24,24,14,100
310178,f86f1f80e26c4808830bb0aeb720b126,3434010318,168430140,167837954,64,77314,-272091,310178,62940,443,0,6,0,852,65000,24,24,14,100
310181,f86f1f80e26c4808830bb0aeb720b126,1539224446,168430099,167837954,5847,7016674,-289725,310181,51333,80,0,6,0,12494,65000,24,24,14,100
310187,f86f1f80e26c4808830bb0aeb720b126,3387029540,168430150,167837954,43,51620,-250541,310187,61659,80,0,6,0,11556,65000,24,24,14,100
310190,f86f1f80e26c4808830bb0aeb720b126,3359935629,168430105,167837954,64,76882,-271003,310190,62276,22,0,6,0,28403,65000,24,24,14,100
310200,f86f1f80e26c4808830bb0aeb720b126,168430177,1052136587,167774722,3238,3886593,310184,310184,22,62107,0,6,0,65000,30860,24,24,100,14
310204,f86f1f80e26c4808830bb0aeb720b126,3393239851,168430099,167837954,7339,8807903,-285516,310204,53895,443,0,6,0,4637,65000,24,24,14,100
310208,f86f1f80e26c4808830bb0aeb720b126,168430165,2197830820,167782402,5886,7063355,310190,310190,22,54416,0,6,0,65000,61704,24,24,100,14
310212,f86f1f80e26c4808830bb0aeb720b126,3256637614,168430167,167837954,2404,2885756,-257148,310212,61740,80,0,6,0,50949,65000,24,24,14,100
310218,f86f1f80e26c4808830bb0aeb720b126,168430180,736192803,167772162,2937,3525017,310200,310200,443,54743,0,6,0,65000,38478,24,24,100,14
310221,f86f1f80e26c4808830bb0aeb720b126,168430141,1365171523,167779842,5188,6226353,310206,310206,22,50348,0,6,0,65000,60507,24,24,100,14
310227,f86f1f80e26c4808830bb0aeb720b126,168430174,3554645079,167772162,30,36215,310211,310211,443,50844,0,6,0,65000,9531,24,24,100,14
310234,f86f1f80e26c4808830bb0aeb720b126,168430143,1738079816,167782402,3220,3864104,310218,310218,80,61630,0,6,0,65000,7590,24,24,100,14
310237,f86f1f80e26c4808830bb0aeb720b126,168430177,3223592231,167774722,595,714659,310221,310221,22,53227,0,6,0,65000,3301,24,24,100,14
310243,f86f1f80e26c4808830bb0aeb720b126,168430167,1346793041,167782402,7109,8531752,310228,310228,443,56652,0,6,0,65000,34351,24,24,100,14
311002,f86f1f80e26c4808830bb0aeb720b126,168430167,1026244674,167782402,7441,8929552,310984,310984,22,65050,0,6,0,65000,3786,24,24,100,14
311009,f86f1f80e26c4808830bb0aeb720b126,3247748752,168430114,167837954,47,56494,-260166,311009,53161,22,0,6,0,44076,65000,24,24,14,100
311010,f86f1f80e26c4808830bb0aeb720b126,168430153,2997941832,167772162,475,570733,310990,310990,80,58906,0,6,0,65000,31205,24,24,100,14
311015,f86f1f80e26c4808830bb0aeb720b126,168430168,2265296518,167777282,2313,2775980,310996,310996,443,55716,0,6,0,65000,10455,24,24,100,14
311020,f86f1f80e26c4808830bb0aeb720b126,3266322801,168430142,167837954,41,49883,-280026,311020,57568,443,0,6,0,43811,65000,24,24,14,100
311027,f86f1f80e26c4808830bb0aeb720b126,168430130,3494276890,167772162,2347,2817009,311008,311008,80,59071,0,6,0,65000,14270,24,24,100,14
311029,f86f1f80e26c4808830bb0aeb720b126,645825072,168430147,167837954,46,55303,-264986,311029,61857,80,0,6,0,1422,65000,24,24,14,100
311035,f86f1f80e26c4808830bb0aeb720b126,1347442743,168430136,167837954,51,61526,-309172,311035,57522,443,0,6,0,34760,65000,24,24,14,100
311041,f86f1f80e26c4808830bb0aeb720b126,168430119,2647336153,167772162,4511,5413748,311021,311021,443,63649,0,6,0,65000,21369,24,24,100,14
311044,f86f1f80e26c4808830bb0aeb720b126,168430091,975021071,167777282,46,56380,311025,311025,22,53073,0,6,0,65000,9316,24,24,100,14
311049,f86f1f80e26c4808830bb0aeb720b126,168430130,3082172746,167777282,190,229167,311029,311029,80,63516,0,6,0,65000,55899,24,24,100,14
311054,f86f1f80e26c4808830bb0aeb720b126,168430115,3085624236,167774722,3435,4122315,311037,311037,443,64032,0,6,0,65000,56040,24,24,100,14
311060,f86f1f80e26c4808830bb0aeb720b126,168430145,755939556,167782402,6146,7375314,311045,311045,443,64884,0,6,0,65000,60798,24,24,100,14
311064,f86f1f80e26c4808830bb0aeb720b126,3259488368,168430124,167837954,78,94440,-283960,311064,55146,443,0,6,0,3399,65000,24,24,14,100
311070,f86f1f80e26c4808830bb0aeb720b126,3398158906,168430147,167837954,4096,4915250,-288331,311070,49580,443,0,6,0,9835,65000,24,24,14,100
311073,f86f1f80e26c4808830bb0aeb720b126,1077239409,168430137,167837954,53,63813,-269685,311073,52289,22,0,6,0,2711,65000,24,24,14,100
311082,f86f1f80e26c4808830bb0aeb720b126,3344985261,168430098,167837954,12,15311,-258707,311082,64206,22,0,6,0,11362,65000,24,24,14,100
311083,f86f1f80e26c4808830bb0aeb720b126,1386352590,168430168,167837954,59,71401,-259669,311083,51378,443,0,6,0,12332,65000,24,24,14,100
311092,f86f1f80e26c4808830bb0aeb720b126,696930615,168430091,167837954,9,11065,-293218,311092,53890,443,0,6,0,37124,65000,24,24,14,100
311095,f86f1f80e26c4808830bb0aeb720b126,168430118,3277716087,167782402,3513,4216693,311079,311079,443,55782,0,6,0,65000,41522,24,24,100,14
311102,f86f1f80e26c4808830bb0aeb720b126,168430143,3428223692,167777282,5034,6041554,311086,311086,22,53340,0,6,0,65000,10376,24,24,100,14
311103,f86f1f80e26c4808830bb0aeb720b126,3519906282,168430108,167837954,3438,4126612,-265390,311103,63483,80,0,6,0,4314,65000,24,24,14,100
311112,f86f1f80e26c4808830bb0aeb720b126,168430170,2380582038,167777282,2213,2655892,311092,311092,443,49191,0,6,0,65000,44022,24,24,100,14
311116,f86f1f80e26c4808830bb0aeb720b126,1596956498,168430155,167837954,48,58392,-294995,311116,60218,443,0,6,0,44546,65000,24,24,14,100
311118,f86f1f80e26c4808830bb0aeb720b126,168430152,3301187714,167782402,5854,7025362,311103,311103,22,56784,0,6,0,65000,58065,24,24,100,14
311126,f86f1f80e26c4808830bb0aeb720b126,1115726432,168430097,167837954,79,95867,-300750,311126,59231,443,0,6,0,13576,65000,24,24,14,100
311131,f86f1f80e26c4808830bb0aeb720b126,2918345761,168430137,167837954,24,29229,-307966,311131,59657,443,0,6,0,15320,65000,24,24,14,100
311136,f86f1f80e26c4808830bb0aeb720b126,3041912417,168430137,167837954,70,84394,-290691,311136,62155,22,0,6,0,18747,65000,24,24,14,100
311139,f86f1f80e26c4808830bb0aeb720b126,1867804897,168430157,167837954,72,86951,-260976,311139,64033,22,0,6,0,24378,65000,24,24,14,100
311142,f86f1f80e26c4808830bb0aeb720b126,168430113,3007165815,167774722,1689,2027126,311126,311126,443,50978,0,6,0,65000,18796,24,24,100,14
311150,f86f1f80e26c4808830bb0aeb720b126,3229205705,168430134,167837954,26,31264,-287354,311150,51635,80,0,6,0,35041,65000,24,24,14,100
311154,f86f1f80e26c4808830bb0aeb720b126,168430098,3270908045,167777282,629,754997,311139,311139,443,61005,0,6,0,65000,59453,24,24,100,14
311158,f86f1f80e26c4808830bb0aeb720b126,168430166,1572552404,167777282,4992,5990554,311141,311141,22,64976,0,6,0,65000,48097,24,24,100,14
311165,f86f1f80e26c4808830bb0aeb720b126,3221606582,168430122,167837954,13,16395,-271625,311165,64841,443,0,6,0,10961,65000,24,24,14,100
311168,f86f1f80e26c4808830bb0aeb720b126,168430168,1209303969,167782402,1720,2064069,311150,311150,443,59106,0,6,0,65000,22442,24,24,100,14
311172,f86f1f80e26c4808830bb0aeb720b126,168430122,3105763232,167772162,5289,6347214,311155,311155,22,52424,0,6,0,65000,60530,24,24,100,14
311179,f86f1f80e26c4808830bb0aeb720b126,1937744901,168430149,167837954,1945,2334580,-276497,311179,61308,80,0,6,0,24342,65000,24,24,14,100
311181,f86f1f80e26c4808830bb0aeb720b126,168430128,3203495152,167774722,4881,5857631,311161,311161,80,59177,0,6,0,65000,3790,24,24,100,14
311189,f86f1f80e26c4808830bb0aeb720b126,1401458255,168430155,167837954,81,97539,-297414,311189,52442,22,0,6,0,29600,65000,24,24,14,100
311193,f86f1f80e26c4808830bb0aeb720b126,202153281,168430161,167837954,80,96014,-281465,311193,50808,22,0,6,0,53840,65000,24,24,14,100
311199,f86f1f80e26c4808830bb0aeb720b126,3264428517,168430110,167837954,785,942853,-257797,311199,57979,80,0,6,0,20473,65000,24,24,14,100
311200,f86f1f80e26c4808830bb0aeb720b126,3001843419,168430136,167837954,41,49285,-277622,311200,64232,80,0,6,0,51151,65000,24,24,14,100
311206,f86f1f80e26c4808830bb0aeb720b126,168430108,3104665348,167777282,5538,6646752,311189,311189,22,51007,0,6,0,65000,44503,24,24,100,14
311214,f86f1f80e26c4808830bb0aeb720b126,168430102,213310561,167774722,88,106658,311196,311196,443,55151,0,6,0,65000,30647,24,24,100,14
311219,f86f1f80e26c4808830bb0aeb720b126,2826108487,168430112,167837954,45,55139,-263966,311219,57389,80,0,6,0,27285,65000,24,24,14,100
311221,f86f1f80e26c4808830bb0aeb720b126,168430141,3111902406,167782402,7379,8854845,311205,311205,443,53520,0,6,0,65000,51060,24,24,100,14
311226,f86f1f80e26c4808830bb0aeb720b126,168430120,1899838050,167782402,1090,1308913,311209,311209,443,54442,0,6,0,65000,9658,24,24,100,14
311234,f86f1f80e26c4808830bb0aeb720b126,168430103,1743201354,167779842,3658,4390353,311219,311219,22,60294,0,6,0,65000,17408,24,24,100,14
311235,f86f1f80e26c4808830bb0aeb720b126,3251366073,168430115,167837954,63,75796,-259669,311235,51748,22,0,6,0,20942,65000,24,24,14,100
311241,f86f1f80e26c4808830bb0aeb720b126,168430120,95750297,167777282,1709,2051248,311224,311224,80,57316,0,6,0,65000,1197,24,24,100,14
312002,f86f1f80e26c4808830bb0aeb720b126,1540863712,168430117,167837954,11,13301,-290373,312002,53104,443,0,6,0,20860,65000,24,24,14,100
312006,f86f1f80e26c4808830bb0aeb720b126,168430180,1241575118,167774722,421,505204,311989,311989,22,65284,0,6,0,65000,3257,24,24,100,14
312011,f86f1f80e26c4808830bb0aeb720b126,168430109,1541341501,167772162,6474,7769139,311993,311993,443,52422,0,6,0,65000,48478,24,24,100,14
312016,f86f1f80e26c4808830bb0aeb720b126,3429109103,168430151,167837954,17,21475,-267919,312016,64057,22,0,6,0,18558,65000,24,24,14,100
312019,f86f1f80e26c4808830bb0aeb720b126,168430123,2997359579,167774722,15,18098,312004,312004,443,58923,0,6,0,65000,31252,24,24,100,14
312025,f86f1f80e26c4808830bb0aeb720b126,168430141,2498540773,167782402,170,204610,312010,312010,80,59609,0,6,0,65000,28391,24,24,100,14
312029,f86f1f80e26c4808830bb0aeb720b126,95580257,168430093,167837954,14,17748,-275124,312029,56139,80,0,6,0,59554,65000,24,24,14,100
312036,f86f1f80e26c4808830bb0aeb720b126,168430118,2429852087,167779842,1228,1474123,312020,312020,443,64590,0,6,0,65000,11939,24,24,100,14
312042,f86f1f80e26c4808830bb0aeb720b126,168430171,1740368580,167774722,5089,6107151,312022,312022,80,51388,0,6,0,65000,4800,24,24,100,14
312044,f86f1f80e26c4808830bb0aeb720b126,168430175,1592013145,167782402,4484,5381864,312026,312026,80,56944,0,6,0,65000,44346,24,24,100,14
312051,f86f1f80e26c4808830bb0aeb720b126,3584510301,168430136,167837954,49,59844,-303898,312051,57301,443,0,6,0,13173,65000,24,24,14,100
312056,f86f1f80e26c4808830bb0aeb720b126,168430149,3734507102,167774722,4733,5680106,312040,312040,80,56199,0,6,0,65000,4771,24,24,100,14
312062,f86f1f80e26c4808830bb0aeb720b126,168430127,3301895037,167777282,3251,3902243,312046,312046,443,59076,0,6,0,65000,6713,24,24,100,14
312066,f86f1f80e26c4808830bb0aeb720b126,1320384977,168430113,167837954,43,52458,-291684,312066,61169,22,0,6,0,9121,65000,24,24,14,100
312070,f86f1f80e26c4808830bb0aeb720b126,1138603390,168430171,167837954,41,49715,-265067,312070,57315,443,0,6,0,57624,65000,24,24,14,100
312075,f86f1f80e26c4808830bb0aeb720b126,168430112,852401064,167779842,1856,2227692,312059,312059,22,57166,0,6,0,65000,33652,24,24,100,14
312080,f86f1f80e26c4808830bb0aeb720b126,2867402538,168430135,167837954,28,34618,-274051,312080,62865,443,0,6,0,61857,65000,24,24,14,100
312084,f86f1f80e26c4808830bb0aeb720b126,3277563837,168430170,167837954,18,21861,-292791,312084,65400,22,0,6,0,8331,65000,24,24,14,100
312092,f86f1f80e26c4808830bb0aeb720b126,1539319034,168430145,167837954,23,28503,-282656,312092,55159,22,0,6,0,39704,65000,24,24,14,100
312097,f86f1f80e26c4808830bb0aeb720b126,2793095795,168430146,167837954,45,54662,-258012,312097,59338,22,0,6,0,13506,65000,24,24,14,100
312101,f86f1f80e26c4808830bb0aeb720b126,2285892429,168430100,167837954,62,74838,-281308,312101,51864,443,0,6,0,16591,65000,24,24,14,100
312103,f86f1f80e26c4808830bb0aeb720b126,168430119,2015352999,167782402,1204,1445940,312083,312083,22,60939,0,6,0,65000,38372,24,24,100,14
312108,f86f1f80e26c4808830bb0aeb720b126,3351153723,168430094,167837954,2918,3501811,-294838,312108,53919,443,0,6,0,18760,65000,24,24,14,100
312113,f86f1f80e26c4808830bb0aeb720b126,168430145,202153286,167779842,4377,5252515,312096,312096,80,63247,0,6,0,65000,53840,24,24,100,14
312117,f86f1f80e26c4808830bb0aeb720b126,702538639,168430172,167837954,34,41797,-280930,312117,62978,443,0,6,0,37006,65000,24,24,14,100
312122,f86f1f80e26c4808830bb0aeb720b126,1845014717,168430093,167837954,47,57117,-254765,312122,54777,22,0,6,0,15868,65000,24,24,14,100
312130,f86f1f80e26c4808830bb0aeb720b126,168430121,2990100461,167782402,54,65076,312115,312115,80,57989,0,6,0,65000,49063,24,24,100,14
312132,f86f1f80e26c4808830bb0aeb720b126,3246870502,168430136,167837954,4095,4914944,-308164,312132,54064,22,0,6,0,29296,65000,24,24,14,100
312140,f86f1f80e26c4808830bb0aeb720b126,3407756487,168430148,167837954,69,83318,-284354,312140,53281,443,0,6,0,7546,65000,24,24,14,100
312143,f86f1f80e26c4808830bb0aeb720b126,168430105,3510793677,167774722,3359,4031180,312124,312124,443,52027,0,6,0,65000,19300,24,24,100,14
312148,f86f1f80e26c4808830bb0aeb720b126,168430176,1360879650,167782402,4559,5471712,312133,312133,443,62000,0,6,0,65000,25364,24,24,100,14
312151,f86f1f80e26c4808830bb0aeb720b126,168430113,1118557007,167777282,690,828813,312134,312134,22,57281,0,6,0,65000,31861,24,24,100,14
312158,f86f1f80e26c4808830bb0aeb720b126,168430100,1385820595,167782402,4969,5963344,312142,312142,22,57107,0,6,0,65000,8851,24,24,100,14
312161,f86f1f80e26c4808830bb0aeb720b126,3483783742,168430111,167837954,16,19615,-274463,312161,61710,80,0,6,0,6220,65000,24,24,14,100
312166,f86f1f80e26c4808830bb0aeb720b126,3629347442,168430168,167837954,22,26753,-282564,312166,56575,443,0,6,0,10823,65000,24,24,14,100
312172,f86f1f80e26c4808830bb0aeb720b126,2253863095,168430168,167837954,3660,4392579,-298209,312172,51645,443,0,6,0,16462,65000,24,24,14,100
312176,f86f1f80e26c4808830bb0aeb720b126,1539986944,168430167,167837954,21,26292,-281029,312176,52247,80,0,6,0,25513,65000,24,24,14,100
312184,f86f1f80e26c4808830bb0aeb720b126,168430140,1026245252,167782402,6269,7523057,312164,312164,443,58728,0,6,0,65000,3786,24,24,100,14
312190,f86f1f80e26c4808830bb0aeb720b126,168430131,702538521,167777282,58,70368,312174,312174,80,55958,0,6,0,65000,37006,24,24,100,14
312191,f86f1f80e26c4808830bb0aeb720b126,168430111,2916579911,167772162,6516,7819311,312172,312172,443,57576,0,6,0,65000,5056,24,24,100,14
312196,f86f1f80e26c4808830bb0aeb720b126,168430149,398779261,167779842,50,60916,312180,312180,80,58920,0,6,0,65000,20940,24,24,100,14
312205,f86f1f80e26c4808830bb0aeb720b126,168430090,1077240279,167782402,1880,2256258,312185,312185,80,57227,0,6,0,65000,2711,24,24,100,14
312206,f86f1f80e26c4808830bb0aeb720b126,168430166,1145336350,167782402,2372,2847361,312190,312190,22,51581,0,6,0,65000,32385,24,24,100,14
312213,f86f1f80e26c4808830bb0aeb720b126,168430137,3389015798,167782402,4932,5919360,312198,312198,443,53710,0,6,0,65000,9555,24,24,100,14
312218,f86f1f80e26c4808830bb0aeb720b126,3351153780,168430124,167837954,65,78578,-272231,312218,52751,80,0,6,0,18760,65000,24,24,14,100
312222,f86f1f80e26c4808830bb0aeb720b126,168430090,1176572885,167782402,6144,7373877,312204,312204,443,49624,0,6,0,65000,19605,24,24,100,14
312225,f86f1f80e26c4808830bb0aeb720b126,168430106,1248976434,167782402,4117,4940589,312205,312205,22,63769,0,6,0,65000,27501,24,24,100,14
312233,f86f1f80e26c4808830bb0aeb720b126,3040875239,168430092,167837954,16,19865,-275739,312233,59781,22,0,6,0,6147,65000,24,24,14,100
312235,f86f1f80e26c4808830bb0aeb720b126,3179046703,168430162,167837954,16,19651,-306059,312235,65046,80,0,6,0,22356,65000,24,24,14,100
312242,f86f1f80e26c4808830bb0aeb720b126,2406631098,168430108,167837954,7915,9498533,-260614,312242,62326,443,0,6,0,6075,65000,24,24,14,100
313001,f86f1f80e26c4808830bb0aeb720b126,3162869623,168430115,167837954,27,33131,-271199,313001,65110,80,0,6,0,21353,65000,24,24,14,100
313005,f86f1f80e26c4808830bb0aeb720b126,168430109,1254596756,167772162,2104,2525136,312988,312988,22,55211,0,6,0,65000,46281,24,24,100,14
313010,f86f1f80e26c4808830bb0aeb720b126,168430175,3324632277,167774722,45,54180,312991,312991,22,54738,0,6,0,65000,13335,24,24,100,14
313016,f86f1f80e26c4808830bb0aeb720b126,168430106,3234558748,167777282,6590,7908256,312999,312999,22,56248,0,6,0,65000,22388,24,24,100,14
313020,f86f1f80e26c4808830bb0aeb720b126,2467039926,168430090,167837954,45,54104,-259848,313020,56136,22,0,6,0,35467,65000,24,24,14,100
313028,f86f1f80e26c4808830bb0aeb720b126,168430143,692011154,167782402,5125,6150588,313012,313012,22,59858,0,6,0,65000,22822,24,24,100,14
313032,f86f1f80e26c4808830bb0aeb720b126,168430100,3273439838,167772162,1150,1380206,313015,313015,80,60155,0,6,0,65000,56801,24,24,100,14
313038,f86f1f80e26c4808830bb0aeb720b126,168430131,1427817336,167779842,5774,6928813,313022,313022,80,61344,0,6,0,65000,31224,24,24,100,14
313043,f86f1f80e26c4808830bb0aeb720b126,1427816864,168430133,167837954,63,76159,-253665,313043,50821,443,0,6,0,31224,65000,24,24,14,100
313047,f86f1f80e26c4808830bb0aeb720b126,3257980949,168430115,167837954,75,90254,-297689,313047,65252,80,0,6,0,29522,65000,24,24,14,100
313053,f86f1f80e26c4808830bb0aeb720b126,853447261,168430136,167837954,50,60238,-282964,313053,54450,443,0,6,0,33660,65000,24,24,14,100
313055,f86f1f80e26c4808830bb0aeb720b126,168430111,3508632173,167774722,2154,2585404,313035,313035,443,52534,0,6,0,65000,21615,24,24,100,14
313062,f86f1f80e26c4808830bb0aeb720b126,168430098,623785531,167777282,7774,9329714,313046,313046,443,50823,0,6,0,65000,24739,24,24,100,14
313066,f86f1f80e26c4808830bb0aeb720b126,168430115,3257980949,167777282,1820,2184283,313047,313047,80,65252,0,6,0,65000,29522,24,24,100,14
313068,f86f1f80e26c4808830bb0aeb720b126,2685705992,168430108,167837954,25,30176,-282533,313068,54708,22,0,6,0,50340,65000,24,24,14,100
313077,f86f1f80e26c4808830bb0aeb720b126,168430155,2316318263,167774722,98,118603,313059,313059,22,61979,0,6,0,65000,11078,24,24,100,14
313081,f86f1f80e26c4808830bb0aeb720b126,2737595580,168430145,167837954,47,57264,-307714,313081,65207,443,0,6,0,58791,65000,24,24,14,100
313085,f86f1f80e26c4808830bb0aeb720b126,209210937,168430096,167837954,78,94286,-258561,313085,50928,22,0,6,0,7018,65000,24,24,14,100
313092,f86f1f80e26c4808830bb0aeb720b126,3389170475,168430095,167837954,72,87320,-300500,313092,64377,22,0,6,0,2687,65000,24,24,14,100
313096,f86f1f80e26c4808830bb0aeb720b126,636970598,168430116,167837954,27,33202,-258044,313096,57215,22,0,6,0,43260,65000,24,24,14,100
313100,f86f1f80e26c4808830bb0aeb720b126,3105628100,168430131,167837954,66,79282,-285258,313100,62663,443,0,6,0,47866,65000,24,24,14,100
313106,f86f1f80e26c4808830bb0aeb720b126,168430180,209787820,167777282,1046,1255674,313086,313086,80,62346,0,6,0,65000,17226,24,24,100,14
313107,f86f1f80e26c4808830bb0aeb720b126,1043916213,168430102,167837954,3605,4326476,-306666,313107,59687,80,0,6,0,12491,65000,24,24,14,100
313113,f86f1f80e26c4808830bb0aeb720b126,1542377566,168430104,167837954,17,21232,-272636,313113,56734,22,0,6,0,58102,65000,24,24,14,100
313117,f86f1f80e26c4808830bb0aeb720b126,3275508983,168430172,167837954,25,31121,-274014,313117,51017,22,0,6,0,3223,65000,24,24,14,100
313126,f86f1f80e26c4808830bb0aeb720b126,2924311847,168430165,167837954,7335,8802000,-259440,313126,57397,443,0,6,0,53614,65000,24,24,14,100
313127,f86f1f80e26c4808830bb0aeb720b126,645949198,168430126,167837954,73,88747,-273626,313127,55526,443,0,6,0,17077,65000,24,24,14,100
313135,f86f1f80e26c4808830bb0aeb720b126,1087042164,168430126,167837954,27,33531,-270964,313135,57687,443,0,6,0,10242,65000,24,24,14,100
313139,f86f1f80e26c4808830bb0aeb720b126,168430137,2977989802,167772162,5060,6073106,313119,313119,80,62112,0,6,0,65000,28337,24,24,100,14
313142,f86f1f80e26c4808830bb0aeb720b126,168430179,3236032213,167774722,2842,3410449,313122,313122,443,49492,0,6,0,65000,22552,24,24,100,14
313150,f86f1f80e26c4808830bb0aeb720b126,168430152,3519906226,167779842,549,659211,313131,313131,443,61737,0,6,0,65000,4314,24,24,100,14
313151,f86f1f80e26c4808830bb0aeb720b126,2990098933,168430179,167837954,41,49537,-267442,313151,65497,80,0,6,0,49063,65000,24,24,14,100
313159,f86f1f80e26c4808830bb0aeb720b126,168430127,3490129913,167779842,7934,9521345,313140,313140,443,63871,0,6,0,65000,13871,24,24,100,14
313161,f86f1f80e26c4808830bb0aeb720b126,168430144,645825247,167772162,51,61316,313146,313146,22,57430,0,6,0,65000,1422,24,24,100,14
313168,f86f1f80e26c4808830bb0aeb720b126,168430159,3130522402,167779842,5997,7197044,313152,313152,80,54238,0,6,0,65000,14754,24,24,100,14
313174,f86f1f80e26c4808830bb0aeb720b126,1396946579,168430159,167837954,68,82491,-312597,313174,59987,443,0,6,0,9105,65000,24,24,14,100
313178,f86f1f80e26c4808830bb0aeb720b126,168430148,3480142723,167779842,33,40075,313162,313162,22,54551,0,6,0,65000,29732,24,24,100,14
313184,f86f1f80e26c4808830bb0aeb720b126,168430113,1730450377,167779842,51,61310,313169,313169,80,57673,0,6,0,65000,45935,24,24,100,14
313186,f86f1f80e26c4808830bb0aeb720b126,168430139,1731292546,167782402,3057,3668454,313171,313171,80,50897,0,6,0,65000,59037,24,24,100,14
313193,f86f1f80e26c4808830bb0aeb720b126,3587175293,168430092,167837954,18,21976,-254500,313193,65339,22,0,6,0,25124,65000,24,24,14,100
313195,f86f1f80e26c4808830bb0aeb720b126,3115956390,168430131,167837954,35,43038,-257952,313195,49225,443,0,6,0,52165,65000,24,24,14,100
313204,f86f1f80e26c4808830bb0aeb720b126,168430142,3264428515,167777282,4651,5581467,313185,313185,443,53790,0,6,0,65000,20473,24,24,100,14
313207,f86f1f80e26c4808830bb0aeb720b126,2966045514,168430095,167837954,70,84233,-255343,313207,50553,22,0,6,0,8781,65000,24,24,14,100
313213,f86f1f80e26c4808830bb0aeb720b126,168430124,2253864227,167782402,14,17955,313194,313194,443,58883,0,6,0,65000,16462,24,24,100,14
313216,f86f1f80e26c4808830bb0aeb720b126,1870073583,168430146,167837954,53,63961,-282905,313216,53144,80,0,6,0,55429,65000,24,24,14,100
313221,f86f1f80e26c4808830bb0aeb720b126,2406631173,168430166,167837954,8,10404,-267097,313221,54020,80,0,6,0,6075,65000,24,24,14,100
313228,f86f1f80e26c4808830bb0aeb720b126,168430094,1161649416,167774722,6696,8035361,313212,313212,80,59907,0,6,0,65000,22653,24,24,100,14
313234,f86f1f80e26c4808830bb0aeb720b126,168430128,1396937157,167772162,4634,5561417,313214,313214,22,61948,0,6,0,65000,9105,24,24,100,14
313235,f86f1f80e26c4808830bb0aeb720b126,168430150,3250601887,167779842,4707,5648963,313219,313219,22,64150,0,6,0,65000,49715,24,24,100,14
313240,f86f1f80e26c4808830bb0aeb720b126,3494831615,168430177,167837954,28,34181,-306029,313240,62837,22,0,6,0,26137,65000,24,24,14,100
314003,f86f1f80e26c4808830bb0aeb720b126,3302555358,168430152,167837954,19,23437,-292193,314003,54349,443,0,6,0,36974,65000,24,24,14,100
314007,f86f1f80e26c4808830bb0aeb720b126,168430146,3513806781,167774722,6501,7801748,313988,313988,443,52351,0,6,0,65000,53641,24,24,100,14
314012,f86f1f80e26c4808830bb0aeb720b126,3202203736,168430144,167837954,33,39600,-288408,314012,53092,443,0,6,0,11664,65000,24,24,14,100
314015,f86f1f80e26c4808830bb0aeb720b126,3239132195,168430145,167837954,16,19503,-308353,314015,63536,22,0,6,0,29308,65000,24,24,14,100
314023,f86f1f80e26c4808830bb0aeb720b126,168430129,3387030551,167779842,7538,9046538,314005,314005,80,53845,0,6,0,65000,11556,24,24,100,14
314024,f86f1f80e26c4808830bb0aeb720b126,3341200218,168430134,167837954,52,63452,-268382,314024,63755,80,0,6,0,32003,65000,24,24,14,100
314033,f86f1f80e26c4808830bb0aeb720b126,168430177,1145950582,167774722,2915,3499054,314018,314018,443,49980,0,6,0,65000,27482,24,24,100,14
